algoritmos,100,200,1000,2000,5000,10000,50000,100000,500000,1000000,5000000,10000000,100000000
Maximo Valor v1,0.0,0.0,0.0,0.0,0.0,0.00156295299530029,0.021217584609985303,0.031939339637756296,0.17583365440368648,0.3350689888000488,1.9073368787765503,3.9166412353515625,33.966795563697815
Maximo Valor v2,0.0,0.0,0.0005582094192504801,0.0005749225616455,0.010000896453857381,0.01574733257293697,0.09122519493103023,0.20238432884216304,0.869071650505066,1.69305579662323,7.600075650215149,19.866391897201538,225.01556782722474
