algoritmos,100,200,1000,2000,5000,10000,50000,100000,500000,1000000,5000000,10000000,100000000
Maximo Valor v1,0.0001232,0.0001232,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998,0.00015519999999999998
Maximo Valor v2,0.00038399999999999996,0.00042960000000000003,0.0010248,0.0011264000000000003,0.0012736,0.0013752,0.0016063999999999998,0.001708,0.0019391999999999999,0.0020407999999999997,0.0022896,0.0023912,0.0027240000000000003
